setting,Accuracy,Precision,Recall,F-score,adjAccuracy,adjPrecision,adjRecall,adjF-score
25-03-25_19-43-57anomaly_detection_UCRA_142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.967483660130719,0.0,0.0,0.0,0.967483660130719,0.0,0.0,0.0
25-03-25_19-43-57anomaly_detection_UCRA_140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9401898734177215,0.35714285714285715,0.06983240223463687,0.11682242990654206,0.992879746835443,0.8883374689826302,1.0,0.9408672798948752
25-03-25_19-44-02anomaly_detection_UCRA_143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9684,0.0,0.0,0.0,0.9684,0.0,0.0,0.0
25-03-25_19-44-11anomaly_detection_UCRA_144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9646341463414634,0.0,0.0,0.0,0.9646341463414634,0.0,0.0,0.0
25-03-25_19-44-17anomaly_detection_UCRA_146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9891252006420546,0.0,0.0,0.0,0.9891252006420546,0.0,0.0,0.0
25-03-25_19-44-17anomaly_detection_UCRA_145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.99128,0.05319148936170213,0.2,0.08403361344537816,0.99288,0.21929824561403508,1.0,0.3597122302158273
25-03-25_19-44-27anomaly_detection_UCRA_151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9635245901639344,0.05048076923076923,0.13125,0.07291666666666667,0.9730191256830601,0.2882882882882883,1.0,0.44755244755244755
25-03-25_19-44-26anomaly_detection_UCRA_148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9875207986688852,0.0,0.0,0.0,0.9875207986688852,0.0,0.0,0.0
25-03-25_19-44-27anomaly_detection_UCRA_150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9837127845884414,0.0,0.0,0.0,0.9837127845884414,0.0,0.0,0.0
25-03-25_19-44-27anomaly_detection_UCRA_147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9908507223113965,0.02857142857142857,0.2,0.05,0.9918138041733547,0.1282051282051282,1.0,0.22727272727272727
25-03-25_19-44-27anomaly_detection_UCRA_149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9873684210526316,0.0,0.0,0.0,0.9873684210526316,0.0,0.0,0.0
25-03-25_19-44-35anomaly_detection_UCRA_152_UCR_Anomaly_PowerDemand1_9000_18485_18821.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9787762906309752,0.0,0.0,0.0,0.9787762906309752,0.0,0.0,0.0
25-03-25_19-44-48anomaly_detection_UCRA_153_UCR_Anomaly_PowerDemand2_14000_23357_23717.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.972675879396985,0.0,0.0,0.0,0.972675879396985,0.0,0.0,0.0
25-03-25_19-44-56anomaly_detection_UCRA_158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9838461538461538,0.03225806451612903,0.010309278350515464,0.015625,0.9961538461538462,0.7637795275590551,1.0,0.8660714285714286
25-03-25_19-44-53anomaly_detection_UCRA_154_UCR_Anomaly_PowerDemand3_16000_23405_23477.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9887931034482759,0.0,0.0,0.0,0.9887931034482759,0.0,0.0,0.0
25-03-25_19-44-57anomaly_detection_UCRA_156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9837179487179487,0.0,0.0,0.0,0.9837179487179487,0.0,0.0,0.0
25-03-25_19-44-57anomaly_detection_UCRA_157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9947969543147208,0.0,0.0,0.0,0.9947969543147208,0.0,0.0,0.0
25-03-25_19-44-57anomaly_detection_UCRA_155_UCR_Anomaly_PowerDemand4_18000_24005_24077.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9885067114093959,0.0,0.0,0.0,0.9885067114093959,0.0,0.0,0.0
25-03-25_19-45-02anomaly_detection_UCRA_159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9954314720812183,0.0,0.0,0.0,0.9954314720812183,0.0,0.0,0.0
25-03-25_19-45-08anomaly_detection_UCRA_160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9841025641025641,0.0,0.0,0.0,0.9841025641025641,0.0,0.0,0.0
25-03-25_19-45-23anomaly_detection_UCRA_161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9401162790697675,0.0,0.0,0.0,0.9401162790697675,0.0,0.0,0.0
25-03-25_19-45-26anomaly_detection_UCRA_162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9590909090909091,0.009523809523809525,0.01694915254237288,0.012195121951219513,0.9737373737373738,0.3619631901840491,1.0,0.5315315315315315
25-03-25_19-45-25anomaly_detection_UCRA_163_UCR_Anomaly_apneaecg2_10000_20950_21100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9852879213483146,0.01444043321299639,0.02666666666666667,0.01873536299765808,0.9904143258426966,0.3546099290780142,1.0,0.5235602094240838
25-03-25_19-45-23anomaly_detection_UCRA_164_UCR_Anomaly_apneaecg3_5000_11111_11211.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9848021582733812,0.0,0.0,0.0,0.9848021582733812,0.0,0.0,0.0
25-03-25_19-45-30anomaly_detection_UCRA_166_UCR_Anomaly_apneaecg_10000_12240_12308.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9879915730337079,0.0,0.0,0.0,0.9879915730337079,0.0,0.0,0.0
25-03-25_19-45-29anomaly_detection_UCRA_165_UCR_Anomaly_apneaecg4_6000_16000_16100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9875,0.0,0.0,0.0,0.9875,0.0,0.0,0.0
25-03-25_19-45-31anomaly_detection_UCRA_167_UCR_Anomaly_gait1_20000_38500_38800.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.978,0.0,0.0,0.0,0.978,0.0,0.0,0.0
25-03-25_19-45-39anomaly_detection_UCRA_168_UCR_Anomaly_gait2_22000_46500_46800.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.979,0.011345218800648298,0.023333333333333334,0.015267175572519083,0.9858139534883721,0.32967032967032966,1.0,0.49586776859504134
25-03-25_19-46-06anomaly_detection_UCRA_174_UCR_Anomaly_insectEPG2_3700_8000_8025.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.972452229299363,0.0,0.0,0.0,0.972452229299363,0.0,0.0,0.0
25-03-25_19-46-05anomaly_detection_UCRA_173_UCR_Anomaly_insectEPG1_3000_7000_7030.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9735714285714285,0.006369426751592357,0.03333333333333333,0.0106951871657754,0.9777142857142858,0.16129032258064516,1.0,0.2777777777777778
25-03-25_19-45-54anomaly_detection_UCRA_169_UCR_Anomaly_gait3_24500_59900_60500.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9709239130434782,0.019966722129783693,0.02,0.019983347210657785,0.985449604743083,0.5046257359125316,1.0,0.6707657909446618
25-03-25_19-45-55anomaly_detection_UCRA_170_UCR_Anomaly_gaitHunt1_18500_33070_33180.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9832673702726473,0.0,0.0,0.0,0.9832673702726473,0.0,0.0,0.0
25-03-25_19-46-00anomaly_detection_UCRA_171_UCR_Anomaly_gaitHunt2_18500_31200_31850.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9714819700967459,0.0,0.0,0.0,0.9714819700967459,0.0,0.0,0.0
25-03-25_19-46-00anomaly_detection_UCRA_172_UCR_Anomaly_gaitHunt3_23400_38400_39200.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.966256157635468,0.006920415224913495,0.005,0.005805515239477504,0.9858620689655172,0.5822416302765647,1.0,0.7359705611775529
25-03-25_19-46-13anomaly_detection_UCRA_175_UCR_Anomaly_insectEPG3_5200_7000_7050.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9657563025210084,0.1048951048951049,0.3,0.15544041450777202,0.973109243697479,0.2808988764044944,1.0,0.43859649122807015
25-03-25_19-46-24anomaly_detection_UCRA_176_UCR_Anomaly_insectEPG4_1300_6508_6558.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9783410138248848,0.0,0.0,0.0,0.9783410138248848,0.0,0.0,0.0
25-03-25_19-46-34anomaly_detection_UCRA_177_UCR_Anomaly_insectEPG5_3200_8500_8501.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9779411764705882,0.0,0.0,0.0,0.9779411764705882,0.0,0.0,0.0
25-03-25_19-46-33anomaly_detection_UCRA_178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9856587136929461,0.04155844155844156,0.08,0.0547008547008547,0.9904304979253112,0.351493848857645,1.0,0.5201560468140443
25-03-25_19-46-33anomaly_detection_UCRA_179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9865,0.14634146341463414,0.24,0.18181818181818182,0.99125,0.4166666666666667,1.0,0.5882352941176471
25-03-25_19-46-40anomaly_detection_UCRA_183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9744615384615385,0.011111111111111112,0.0075,0.008955223880597015,0.9897307692307692,0.5997001499250375,1.0,0.7497656982193065
25-03-25_19-46-38anomaly_detection_UCRA_182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.97471875,0.0024330900243309003,0.0025,0.002466091245376079,0.9871875,0.49382716049382713,1.0,0.6611570247933884
25-03-25_19-46-38anomaly_detection_UCRA_180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9824857142857143,0.0,0.0,0.0,0.9824857142857143,0.0,0.0,0.0
25-03-25_19-46-40anomaly_detection_UCRA_181_UCR_Anomaly_park3m_60000_72150_72495.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9745,0.024886877828054297,0.03188405797101449,0.02795425667090216,0.9856333333333334,0.44458762886597936,1.0,0.6155218554861731
25-03-25_19-46-50anomaly_detection_UCRA_184_UCR_Anomaly_resperation10_48000_130700_131880.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9884149659863946,0.11487481590574374,0.06610169491525424,0.08391608391608392,0.9959115646258503,0.6625491297024144,1.0,0.7970280310705843
25-03-25_19-47-11anomaly_detection_UCRA_186_UCR_Anomaly_resperation1_100000_110260_110412.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.99405,0.0,0.0,0.0,0.99405,0.0,0.0,0.0
25-03-25_19-47-10anomaly_detection_UCRA_187_UCR_Anomaly_resperation2_30000_168250_168250.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9931663138085156,0.0,0.0,0.0,0.9931663138085156,0.0,0.0,0.0
25-03-25_19-47-15anomaly_detection_UCRA_190_UCR_Anomaly_resperation4_70000_128430_128431.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9960236346215267,0.0,0.0,0.0,0.9960236346215267,0.0,0.0,0.0
25-03-25_19-47-17anomaly_detection_UCRA_188_UCR_Anomaly_resperation2_30000_168250_168251.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9928892776805799,0.0,0.0,0.0,0.9928892776805799,0.0,0.0,0.0
25-03-25_19-47-16anomaly_detection_UCRA_189_UCR_Anomaly_resperation3_45000_158250_158251.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9946167631651502,0.0,0.0,0.0,0.9946167631651502,0.0,0.0,0.0
25-03-25_19-47-05anomaly_detection_UCRA_185_UCR_Anomaly_resperation11_58000_110800_110801.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9964014598540146,0.0,0.0,0.0,0.9964014598540146,0.0,0.0,0.0
25-03-25_19-47-29anomaly_detection_UCRA_191_UCR_Anomaly_resperation9_38000_143411_143511.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9929171974522293,0.027985074626865673,0.3,0.051194539249146756,0.9933630573248408,0.08756567425569177,1.0,0.1610305958132045
25-03-25_19-48-10anomaly_detection_UCRA_192_UCR_Anomaly_s20101mML2_12000_35774_35874.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.98875,0.06827309236947791,0.17,0.09742120343839542,0.9917142857142857,0.30120481927710846,1.0,0.46296296296296297
25-03-25_19-48-19anomaly_detection_UCRA_193_UCR_Anomaly_s20101m_10000_35774_35874.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9889666666666667,0.00851063829787234,0.02,0.011940298507462687,0.9922333333333333,0.3003003003003003,1.0,0.4618937644341801
25-03-25_19-48-25anomaly_detection_UCRA_194_UCR_Anomaly_sddb49_20000_67950_68200.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9915666666666667,0.018796992481203006,0.02,0.01937984496124031,0.99565,0.4892367906066536,1.0,0.657030223390276
25-03-25_19-48-31anomaly_detection_UCRA_195_UCR_Anomaly_sel840mECG1_17000_51370_51740.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9812325581395349,0.015521064301552107,0.01891891891891892,0.01705237515225335,0.9896744186046512,0.45454545454545453,1.0,0.625
25-03-25_19-48-36anomaly_detection_UCRA_196_UCR_Anomaly_sel840mECG2_20000_49370_49740.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9838648648648649,0.004366812227074236,0.002702702702702703,0.00333889816360601,0.9938378378378379,0.6187290969899666,1.0,0.7644628099173554
25-03-25_19-48-36anomaly_detection_UCRA_197_UCR_Anomaly_tiltAPB1_100000_114283_114350.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9918,0.0,0.0,0.0,0.9918,0.0,0.0,0.0
25-03-25_19-48-55anomaly_detection_UCRA_201_UCR_Anomaly_CHARISfive_10000_17001_17016.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9983397190293742,0.0,0.0,0.0,0.9983397190293742,0.0,0.0,0.0
25-03-25_19-48-44anomaly_detection_UCRA_200_UCR_Anomaly_tiltAPB4_20000_67995_67996.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9934444444444445,0.0,0.0,0.0,0.9934444444444445,0.0,0.0,0.0
25-03-25_19-48-42anomaly_detection_UCRA_198_UCR_Anomaly_tiltAPB2_50000_124159_124985.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9833037074657186,0.030710172744721688,0.01937046004842615,0.023756495916852263,0.9935881157948198,0.6205860255447032,1.0,0.7658785350023181
25-03-25_19-48-42anomaly_detection_UCRA_199_UCR_Anomaly_tiltAPB3_40000_114000_114370.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9902101028162718,0.0,0.0,0.0,0.9902101028162718,0.0,0.0,0.0
25-03-25_19-49-09anomaly_detection_UCRA_203_UCR_Anomaly_CHARISfive_10500_10995_11028.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9921171171171171,0.0,0.0,0.0,0.9921171171171171,0.0,0.0,0.0
25-03-25_19-49-10anomaly_detection_UCRA_202_UCR_Anomaly_CHARISfive_10411_10998_11028.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9985969387755103,0.0,0.0,0.0,0.9985969387755103,0.0,0.0,0.0
25-03-25_19-49-14anomaly_detection_UCRA_204_UCR_Anomaly_CHARISfive_12412_15000_15070.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9971921515561569,0.0,0.0,0.0,0.9971921515561569,0.0,0.0,0.0
25-03-25_19-49-30anomaly_detection_UCRA_205_UCR_Anomaly_CHARISfive_9812_28995_29085.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.996404793608522,0.0,0.0,0.0,0.996404793608522,0.0,0.0,0.0
25-03-25_19-49-31anomaly_detection_UCRA_206_UCR_Anomaly_CHARISten_25130_29080_29140.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9918646080760095,0.012658227848101266,0.016666666666666666,0.014388489208633094,0.9953681710213776,0.43478260869565216,1.0,0.6060606060606061
25-03-25_19-49-41anomaly_detection_UCRA_208_UCR_Anomaly_CHARISten_5130_27929_27989.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9874860022396417,0.005115089514066497,0.03333333333333333,0.008869179600886918,0.9891097424412094,0.133630289532294,1.0,0.2357563850687623
25-03-25_19-49-40anomaly_detection_UCRA_207_UCR_Anomaly_CHARISten_3165_26929_26989.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9827971646673936,0.0,0.0,0.0,0.9827971646673936,0.0,0.0,0.0
25-03-25_19-49-47anomaly_detection_UCRA_212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9897142857142858,0.0,0.0,0.0,0.9897142857142858,0.0,0.0,0.0
25-03-25_19-49-40anomaly_detection_UCRA_209_UCR_Anomaly_Fantasia_19000_26970_27270.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9883287671232877,0.005376344086021506,0.01,0.006993006993006993,0.9923972602739726,0.3508771929824561,1.0,0.5194805194805194
25-03-25_19-49-45anomaly_detection_UCRA_211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9779101178781925,0.0023378141437755697,0.041666666666666664,0.004427227448810182,0.9790397838899804,0.05324459234608985,1.0,0.10110584518167456
25-03-25_19-49-44anomaly_detection_UCRA_210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9953991395793499,0.003436426116838488,0.010416666666666666,0.00516795865633075,0.9965344168260039,0.24870466321243523,1.0,0.3983402489626556
25-03-25_19-50-16anomaly_detection_UCRA_216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9870050258909534,0.010626992561105207,0.046153846153846156,0.017276130146847105,0.989365671641791,0.1887888469358118,1.0,0.3176154409968239
25-03-25_19-50-17anomaly_detection_UCRA_217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9875420746634027,0.0,0.0,0.0,0.9875420746634027,0.0,0.0,0.0
25-03-25_19-50-07anomaly_detection_UCRA_214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9874924653405666,0.0,0.0,0.0,0.9874924653405666,0.0,0.0,0.0
25-03-25_19-50-07anomaly_detection_UCRA_213_UCR_Anomaly_STAFFIIIDatabase_33211_126920_127370.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.98759559154296,0.012947189097103918,0.08444444444444445,0.022451994091580503,0.9891400509821563,0.134448760083657,1.0,0.237029233605478
